County Code,District Code,Subgroup ID,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores
1,61176,74,5,1,42.0,42.0,2483.8,16.67,28.57,45.24,26.19,28.57,42.0
1,61176,74,5,2,42.0,42.0,2475.5,11.9,16.67,28.57,28.57,42.86,42.0
1,61176,74,6,1,56.0,55.0,2525.8,14.55,27.27,41.82,38.18,20.0,55.0
1,61176,74,6,2,56.0,55.0,2520.7,14.55,25.45,40.0,34.55,25.45,55.0
1,61176,74,7,1,63.0,60.0,2497.7,3.33,31.67,35.0,25.0,40.0,60.0
1,61176,74,7,2,63.0,60.0,2483.3,6.67,20.0,26.67,25.0,48.33,60.0
1,61176,74,8,2,76.0,75.0,2519.8,12.0,18.67,30.67,26.67,42.67,75.0
1,61176,74,8,1,76.0,76.0,2551.4,7.89,40.79,48.68,25.0,26.32,76.0
1,61176,74,11,1,78.0,76.0,2570.1,17.11,35.53,52.63,21.05,26.32,76.0
1,61176,74,11,2,77.0,75.0,2518.9,6.85,10.96,17.81,23.29,58.9,73.0
1,61176,75,8,1,13.0,12.0,2576.2,8.33,50.0,58.33,25.0,16.67,12.0
1,61176,75,8,2,13.0,12.0,2588.8,25.0,16.67,41.67,33.33,25.0,12.0
1,61176,77,3,2,89.0,89.0,2475.0,31.46,39.33,70.79,24.72,4.49,89.0
1,61176,77,3,1,89.0,89.0,2465.2,31.46,38.2,69.66,22.47,7.87,89.0
1,61176,77,4,1,126.0,124.0,2497.6,29.84,37.1,66.94,19.35,13.71,124.0
1,61176,77,4,2,126.0,124.0,2502.7,24.19,41.13,65.32,25.81,8.87,124.0
1,61176,77,5,1,129.0,126.0,2531.9,29.37,34.92,64.29,21.43,14.29,126.0
1,61176,77,5,2,129.0,129.0,2538.2,32.56,30.23,62.79,20.16,17.05,129.0
1,61176,77,6,1,134.0,133.0,2568.9,26.32,45.11,71.43,19.55,9.02,133.0
1,61176,77,6,2,134.0,134.0,2570.8,34.33,31.34,65.67,22.39,11.94,134.0
1,61176,77,7,1,139.0,139.0,2593.9,28.78,41.73,70.5,19.42,10.07,139.0
1,61176,77,7,2,139.0,138.0,2592.6,33.33,31.88,65.22,19.57,15.22,138.0
1,61176,77,8,1,141.0,138.0,2604.1,23.91,44.2,68.12,23.91,7.97,138.0
1,61176,77,8,2,141.0,139.0,2602.0,35.25,27.34,62.59,17.27,20.14,139.0
1,61176,77,11,2,160.0,156.0,2607.4,17.95,27.56,45.51,25.64,28.85,156.0
1,61176,77,11,1,160.0,155.0,2649.5,38.71,38.71,77.42,15.48,7.1,155.0
1,61176,78,3,2,413.0,406.0,2412.7,10.86,26.67,37.53,32.1,30.37,405.0
1,61176,78,3,1,413.0,406.0,2400.7,14.04,21.67,35.71,29.06,35.22,406.0
1,61176,78,4,2,455.0,452.0,2450.9,10.64,24.61,35.25,34.81,29.93,451.0
1,61176,78,4,1,455.0,445.0,2440.6,14.9,21.67,36.57,22.35,41.08,443.0
1,61176,78,5,2,404.0,402.0,2488.2,17.66,16.92,34.58,29.1,36.32,402.0
1,61176,78,5,1,404.0,400.0,2485.3,15.79,29.57,45.36,20.3,34.34,399.0
1,61176,78,6,2,406.0,403.0,2518.9,16.63,21.34,37.97,36.23,25.81,403.0
1,61176,78,6,1,406.0,401.0,2523.9,13.22,38.4,51.62,26.93,21.45,401.0
1,61176,78,7,1,318.0,316.0,2509.4,6.33,27.53,33.86,30.06,36.08,316.0
1,61176,78,7,2,318.0,316.0,2497.9,6.33,16.77,23.1,34.18,42.72,316.0
1,61176,78,8,1,368.0,362.0,2543.9,8.29,34.25,42.54,29.83,27.62,362.0
1,61176,78,8,2,369.0,362.0,2515.3,12.43,14.09,26.52,27.9,45.58,362.0
1,61176,78,11,1,379.0,362.0,2581.8,16.57,38.67,55.25,22.65,22.1,362.0
1,61176,78,11,2,379.0,364.0,2533.7,6.87,14.29,21.15,25.0,53.85,364.0
1,61176,79,3,1,15.0,15.0,2371.1,0.0,20.0,20.0,33.33,46.67,15.0
1,61176,79,3,2,15.0,15.0,2393.9,6.67,20.0,26.67,33.33,40.0,15.0
1,61176,79,4,2,11.0,11.0,2449.4,0.0,18.18,18.18,63.64,18.18,11.0
1,61176,79,4,1,11.0,11.0,2446.1,0.0,45.45,45.45,27.27,27.27,11.0
1,61176,79,5,1,13.0,13.0,2497.3,15.38,38.46,53.85,23.08,23.08,13.0
1,61176,79,5,2,13.0,13.0,2470.9,7.69,30.77,38.46,7.69,53.85,13.0
1,61176,79,6,1,21.0,21.0,2516.0,19.05,23.81,42.86,33.33,23.81,21.0
1,61176,79,6,2,21.0,21.0,2540.9,33.33,14.29,47.62,33.33,19.05,21.0
1,61176,79,7,1,14.0,13.0,2523.8,7.69,30.77,38.46,23.08,38.46,13.0
1,61176,79,7,2,14.0,13.0,2521.2,23.08,0.0,23.08,38.46,38.46,13.0
1,61176,79,8,2,11.0,11.0,2498.7,18.18,9.09,27.27,9.09,63.64,11.0
1,61176,79,8,1,11.0,11.0,2537.1,18.18,9.09,27.27,36.36,36.36,11.0
1,61176,80,3,1,265.0,247.0,2436.1,24.29,31.17,55.47,22.27,22.27,247.0
1,61176,80,3,2,265.0,254.0,2446.0,23.23,36.22,59.45,20.08,20.47,254.0
1,61176,80,4,1,271.0,265.0,2484.6,30.19,28.68,58.87,18.49,22.64,265.0
1,61176,80,4,2,271.0,267.0,2489.7,25.84,27.72,53.56,27.34,19.1,267.0
1,61176,80,5,2,263.0,257.0,2542.1,40.47,15.18,55.64,26.07,18.29,257.0
1,61176,80,5,1,263.0,254.0,2537.4,34.25,32.28,66.54,16.54,16.93,254.0
1,61176,80,6,1,338.0,332.0,2560.1,25.9,38.86,64.76,20.78,14.46,332.0
1,61176,80,6,2,338.0,334.0,2560.5,34.13,22.16,56.29,26.05,17.66,334.0
1,61176,80,7,2,366.0,361.0,2578.2,31.58,27.7,59.28,22.16,18.56,361.0
1,61176,80,7,1,366.0,359.0,2580.7,25.35,39.28,64.62,20.89,14.48,359.0
1,61176,80,8,1,333.0,324.0,2596.0,26.23,40.12,66.36,19.44,14.2,324.0
1,61176,80,8,2,333.0,324.0,2590.2,33.64,18.21,51.85,24.07,24.07,324.0
1,61176,80,11,2,446.0,430.0,2621.1,25.47,24.77,50.23,22.43,27.34,428.0
1,61176,80,11,1,446.0,432.0,2644.1,42.0,32.95,74.94,12.76,12.3,431.0
1,61176,144,3,2,104.0,104.0,2455.8,25.0,38.46,63.46,17.31,19.23,104.0
1,61176,144,3,1,104.0,104.0,2437.9,27.88,25.0,52.88,26.92,20.19,104.0
1,61176,144,4,2,111.0,109.0,2520.8,37.61,33.94,71.56,22.02,6.42,109.0
1,61176,144,4,1,111.0,109.0,2519.2,51.38,23.85,75.23,7.34,17.43,109.0
1,61176,144,5,1,101.0,99.0,2542.0,32.32,38.38,70.71,17.17,12.12,99.0
1,61176,144,5,2,101.0,99.0,2552.2,42.42,19.19,61.62,23.23,15.15,99.0
1,61176,144,6,2,110.0,110.0,2570.0,41.82,21.82,63.64,15.45,20.91,110.0
1,61176,144,6,1,110.0,110.0,2573.8,34.55,31.82,66.36,21.82,11.82,110.0
1,61176,144,7,2,128.0,125.0,2602.9,43.2,24.0,67.2,17.6,15.2,125.0
1,61176,144,7,1,128.0,125.0,2601.5,30.4,47.2,77.6,13.6,8.8,125.0
1,61176,144,8,1,98.0,98.0,2611.3,32.65,34.69,67.35,22.45,10.2,98.0
1,61176,144,8,2,98.0,98.0,2620.4,42.86,22.45,65.31,18.37,16.33,98.0
1,61176,144,11,1,58.0,54.0,2682.7,61.11,25.93,87.04,7.41,5.56,54.0
1,61176,144,11,2,57.0,54.0,2663.2,38.89,25.93,64.81,16.67,18.52,54.0
1,61192,74,3,2,156.0,152.0,2381.6,2.63,16.45,19.08,38.16,42.76,152.0
1,61192,74,3,1,156.0,152.0,2382.4,9.87,13.82,23.68,34.87,41.45,152.0
1,61192,74,4,2,153.0,151.0,2400.7,2.67,12.67,15.33,30.67,54.0,150.0
1,61192,74,4,1,153.0,150.0,2403.4,7.33,14.0,21.33,17.33,61.33,150.0
1,61192,74,5,1,170.0,168.0,2440.3,5.95,20.83,26.79,24.4,48.81,168.0
1,61192,74,5,2,170.0,167.0,2423.8,3.59,6.59,10.18,20.96,68.86,167.0
1,61192,74,6,2,146.0,143.0,2451.5,4.2,12.59,16.78,25.17,58.04,143.0
1,61192,74,6,1,146.0,142.0,2469.5,3.52,23.94,27.46,27.46,45.07,142.0
1,61192,74,7,1,148.0,141.0,2506.3,5.67,33.33,39.01,26.24,34.75,141.0
1,61192,74,7,2,147.0,141.0,2475.3,4.29,15.0,19.29,30.71,50.0,140.0
1,61192,74,8,1,175.0,168.0,2508.7,6.55,18.45,25.0,32.74,42.26,168.0
1,61192,74,8,2,177.0,168.0,2474.7,6.59,9.58,16.17,20.96,62.87,167.0
1,61192,74,11,1,113.0,104.0,2529.9,8.65,26.92,35.58,25.0,39.42,104.0
1,61192,74,11,2,113.0,103.0,2471.4,0.97,6.8,7.77,15.53,76.7,103.0
1,61192,75,7,2,14.0,13.0,2479.3,15.38,0.0,15.38,23.08,61.54,13.0
1,61192,77,3,2,102.0,101.0,2453.0,26.73,31.68,58.42,27.72,13.86,101.0
1,61192,77,3,1,102.0,98.0,2443.6,30.61,26.53,57.14,26.53,16.33,98.0
1,61192,77,4,1,99.0,98.0,2472.2,25.51,23.47,48.98,25.51,25.51,98.0
1,61192,77,4,2,99.0,98.0,2464.2,12.24,25.51,37.76,38.78,23.47,98.0
1,61192,77,5,1,112.0,110.0,2503.2,20.91,33.64,54.55,21.82,23.64,110.0
1,61192,77,5,2,112.0,112.0,2486.9,16.96,15.18,32.14,30.36,37.5,112.0
1,61192,77,6,1,120.0,116.0,2541.9,25.86,33.62,59.48,19.83,20.69,116.0
1,61192,77,6,2,120.0,120.0,2530.1,22.5,20.0,42.5,32.5,25.0,120.0
1,61192,77,7,1,98.0,97.0,2578.6,26.8,38.14,64.95,19.59,15.46,97.0
1,61192,77,7,2,98.0,98.0,2565.7,28.57,23.47,52.04,22.45,25.51,98.0
1,61192,77,8,1,118.0,117.0,2595.3,22.22,46.15,68.38,16.24,15.38,117.0
1,61192,77,8,2,118.0,117.0,2602.8,35.04,19.66,54.7,23.08,22.22,117.0
1,61192,77,11,1,124.0,117.0,2628.4,35.04,31.62,66.67,26.5,6.84,117.0
1,61192,77,11,2,124.0,121.0,2592.0,16.53,25.62,42.15,23.97,33.88,121.0
1,61192,78,3,2,1176.0,1159.0,2389.0,5.96,19.36,25.32,29.99,44.68,1157.0
1,61192,78,3,1,1176.0,1147.0,2372.7,7.76,16.48,24.24,24.32,51.44,1147.0
1,61192,78,4,2,1126.0,1106.0,2420.2,3.53,14.48,18.01,37.1,44.89,1105.0
1,61192,78,4,1,1126.0,1106.0,2411.7,8.14,17.01,25.16,21.72,53.12,1105.0
1,61192,78,5,1,1141.0,1117.0,2443.9,6.9,22.04,28.94,21.95,49.1,1116.0
1,61192,78,5,2,1141.0,1127.0,2436.3,4.62,7.64,12.26,24.96,62.79,1126.0
1,61192,78,6,1,1154.0,1136.0,2491.7,6.43,27.99,34.42,31.25,34.33,1136.0
1,61192,78,6,2,1153.0,1145.0,2467.7,6.29,12.94,19.23,30.51,50.26,1144.0
1,61192,78,7,1,933.0,913.0,2502.5,6.69,24.89,31.58,28.18,40.24,912.0
1,61192,78,7,2,932.0,916.0,2479.5,7.86,13.86,21.72,25.87,52.4,916.0
1,61192,78,8,1,1001.0,974.0,2518.0,5.57,26.6,32.16,27.22,40.62,970.0
1,61192,78,8,2,1001.0,978.0,2492.5,8.81,13.11,21.93,23.05,55.02,976.0
1,61192,78,11,2,834.0,786.0,2493.5,3.31,10.31,13.61,19.21,67.18,786.0
1,61192,78,11,1,834.0,751.0,2550.0,11.07,30.13,41.2,27.2,31.6,750.0
1,61192,79,3,1,54.0,52.0,2374.8,9.62,19.23,28.85,21.15,50.0,52.0
1,61192,79,3,2,54.0,54.0,2392.6,5.56,18.52,24.07,35.19,40.74,54.0
1,61192,79,4,2,53.0,53.0,2439.0,5.66,20.75,26.42,37.74,35.85,53.0
1,61192,79,4,1,53.0,53.0,2434.6,15.09,15.09,30.19,26.42,43.4,53.0
1,61192,79,5,2,55.0,54.0,2433.6,0.0,3.7,3.7,37.04,59.26,54.0
1,61192,79,5,1,55.0,55.0,2453.7,1.82,27.27,29.09,27.27,43.64,55.0
1,61192,79,6,1,51.0,51.0,2495.0,5.88,27.45,33.33,37.25,29.41,51.0
1,61192,79,6,2,51.0,51.0,2462.6,5.88,9.8,15.69,29.41,54.9,51.0
1,61192,79,7,1,45.0,45.0,2497.0,2.22,31.11,33.33,28.89,37.78,45.0
1,61192,79,7,2,45.0,45.0,2473.1,4.44,17.78,22.22,31.11,46.67,45.0
1,61192,79,8,1,45.0,44.0,2538.7,11.36,20.45,31.82,43.18,25.0,44.0
1,61192,79,8,2,45.0,44.0,2513.9,13.64,9.09,22.73,31.82,45.45,44.0
1,61192,79,11,2,43.0,41.0,2513.1,4.88,12.2,17.07,26.83,56.1,41.0
1,61192,79,11,1,43.0,41.0,2552.6,17.07,26.83,43.9,21.95,34.15,41.0
1,61192,80,3,1,65.0,60.0,2421.2,18.33,25.0,43.33,36.67,20.0,60.0
1,61192,80,3,2,65.0,63.0,2430.2,15.87,30.16,46.03,31.75,22.22,63.0
1,61192,80,4,1,58.0,58.0,2447.0,12.07,27.59,39.66,29.31,31.03,58.0
1,61192,80,4,2,58.0,58.0,2446.0,8.62,18.97,27.59,43.1,29.31,58.0
1,61192,80,5,2,92.0,92.0,2473.7,10.87,16.3,27.17,33.7,39.13,92.0
1,61192,80,5,1,92.0,90.0,2494.2,20.0,27.78,47.78,24.44,27.78,90.0
1,61192,80,6,1,52.0,50.0,2505.6,12.0,24.0,36.0,28.0,36.0,50.0
1,61192,80,6,2,52.0,50.0,2487.7,12.0,16.0,28.0,24.0,48.0,50.0
1,61192,80,7,2,63.0,62.0,2498.4,14.52,11.29,25.81,30.65,43.55,62.0
1,61192,80,7,1,63.0,60.0,2535.7,11.86,37.29,49.15,23.73,27.12,59.0
1,61192,80,8,2,79.0,75.0,2512.9,14.67,14.67,29.33,26.67,44.0,75.0
1,61192,80,8,1,79.0,72.0,2557.1,13.89,34.72,48.61,30.56,20.83,72.0
1,61192,80,11,1,76.0,68.0,2593.0,25.0,39.71,64.71,16.18,19.12,68.0
1,61192,80,11,2,76.0,70.0,2521.9,2.86,18.57,21.43,24.29,54.29,70.0
1,61192,144,3,1,63.0,63.0,2408.8,20.63,17.46,38.1,26.98,34.92,63.0
1,61192,144,3,2,63.0,63.0,2419.2,11.11,31.75,42.86,26.98,30.16,63.0
1,61192,144,4,2,59.0,58.0,2466.1,18.97,20.69,39.66,31.03,29.31,58.0
1,61192,144,4,1,59.0,58.0,2466.7,22.41,25.86,48.28,20.69,31.03,58.0
1,61192,144,5,2,63.0,61.0,2499.8,18.03,19.67,37.7,32.79,29.51,61.0
1,61192,144,5,1,63.0,60.0,2497.8,20.0,28.33,48.33,20.0,31.67,60.0
1,61192,144,6,1,46.0,46.0,2549.5,28.26,28.26,56.52,28.26,15.22,46.0
1,61192,144,6,2,46.0,46.0,2528.3,28.26,19.57,47.83,19.57,32.61,46.0
1,61192,144,7,2,46.0,45.0,2529.9,20.0,22.22,42.22,26.67,31.11,45.0
1,61192,144,7,1,46.0,45.0,2546.8,13.33,40.0,53.33,31.11,15.56,45.0
1,61192,144,8,2,23.0,23.0,2510.2,8.7,17.39,26.09,21.74,52.17,23.0
1,61192,144,8,1,23.0,23.0,2541.9,4.35,43.48,47.83,30.43,21.74,23.0
1,61192,144,11,2,14.0,12.0,2549.4,8.33,25.0,33.33,8.33,58.33,12.0
1,61192,144,11,1,14.0,12.0,2573.3,25.0,33.33,58.33,8.33,33.33,12.0
1,61200,74,5,2,17.0,16.0,2491.1,12.5,18.75,31.25,43.75,25.0,16.0
1,61200,74,5,1,17.0,16.0,2498.1,18.75,25.0,43.75,37.5,18.75,16.0
1,61200,74,6,1,13.0,13.0,2492.2,7.69,30.77,38.46,30.77,30.77,13.0
1,61200,74,6,2,13.0,12.0,2494.4,8.33,16.67,25.0,41.67,33.33,12.0
1,61200,74,7,2,19.0,19.0,2523.9,15.79,10.53,26.32,31.58,42.11,19.0
1,61200,74,7,1,19.0,19.0,2546.7,15.79,31.58,47.37,26.32,26.32,19.0
1,61200,74,8,2,18.0,18.0,2485.1,11.11,11.11,22.22,16.67,61.11,18.0
1,61200,74,8,1,18.0,18.0,2528.1,11.11,33.33,44.44,11.11,44.44,18.0
1,61200,74,11,1,17.0,16.0,2591.3,25.0,37.5,62.5,18.75,18.75,16.0
1,61200,74,11,2,17.0,16.0,2553.9,6.25,12.5,18.75,43.75,37.5,16.0
1,61200,77,3,1,17.0,16.0,2437.8,31.25,25.0,56.25,25.0,18.75,16.0
1,61200,77,3,2,17.0,17.0,2448.4,35.29,23.53,58.82,11.76,29.41,17.0
1,61200,77,4,1,32.0,31.0,2496.8,35.48,29.03,64.52,19.35,16.13,31.0
1,61200,77,4,2,32.0,32.0,2492.9,28.13,34.38,62.5,21.88,15.63,32.0
1,61200,77,5,1,25.0,24.0,2541.2,37.5,29.17,66.67,16.67,16.67,24.0
1,61200,77,5,2,25.0,25.0,2528.4,24.0,24.0,48.0,36.0,16.0,25.0
1,61200,77,6,1,29.0,29.0,2588.5,41.38,37.93,79.31,17.24,3.45,29.0
1,61200,77,6,2,29.0,29.0,2585.1,31.03,44.83,75.86,13.79,10.34,29.0
1,61200,77,7,1,32.0,32.0,2573.5,15.63,46.88,62.5,25.0,12.5,32.0
1,61200,77,7,2,32.0,32.0,2543.2,12.5,28.13,40.63,31.25,28.13,32.0
1,61200,77,8,2,28.0,28.0,2589.7,32.14,14.29,46.43,35.71,17.86,28.0
1,61200,77,8,1,28.0,28.0,2604.1,25.0,32.14,57.14,32.14,10.71,28.0
1,61200,77,11,2,29.0,29.0,2628.6,24.14,31.03,55.17,13.79,31.03,29.0
1,61200,77,11,1,29.0,29.0,2642.3,34.48,44.83,79.31,10.34,10.34,29.0
1,61200,78,3,1,343.0,338.0,2398.5,14.5,23.08,37.57,26.04,36.39,338.0
1,61200,78,3,2,343.0,340.0,2409.3,9.44,28.32,37.76,28.91,33.33,339.0
1,61200,78,4,2,315.0,311.0,2462.1,13.18,26.69,39.87,32.8,27.33,311.0
1,61200,78,4,1,315.0,310.0,2453.6,19.68,23.87,43.55,23.23,33.23,310.0
1,61200,78,5,2,310.0,305.0,2471.6,9.18,16.72,25.9,33.44,40.66,305.0
1,61200,78,5,1,310.0,308.0,2473.3,13.64,26.3,39.94,24.68,35.39,308.0
1,61200,78,6,2,312.0,304.0,2485.1,8.55,17.76,26.32,34.87,38.82,304.0
1,61200,78,6,1,312.0,308.0,2506.5,8.47,30.29,38.76,34.53,26.71,307.0
1,61200,78,7,1,298.0,292.0,2538.3,11.99,38.01,50.0,22.6,27.4,292.0
1,61200,78,7,2,298.0,294.0,2505.8,10.54,17.69,28.23,30.95,40.82,294.0
1,61200,78,8,2,307.0,301.0,2512.3,11.33,14.67,26.0,24.33,49.67,300.0
1,61200,78,8,1,307.0,297.0,2548.2,10.81,36.15,46.96,27.03,26.01,296.0
1,61200,78,11,2,308.0,286.0,2553.2,5.94,25.17,31.12,25.17,43.71,286.0
1,61200,78,11,1,308.0,289.0,2572.7,18.69,31.49,50.17,24.22,25.61,289.0
1,61200,80,3,2,428.0,423.0,2473.0,36.02,36.26,72.27,17.54,10.19,422.0
1,61200,80,3,1,428.0,423.0,2465.2,41.84,26.48,68.32,17.73,13.95,423.0
1,61200,80,4,1,470.0,459.0,2499.9,37.12,28.82,65.94,16.16,17.9,458.0
1,61200,80,4,2,470.0,458.0,2503.9,28.01,36.32,64.33,24.73,10.94,457.0
1,61200,80,5,1,531.0,519.0,2523.0,29.87,30.64,60.5,18.3,21.19,519.0
1,61200,80,5,2,531.0,521.0,2518.2,23.46,25.38,48.85,29.81,21.35,520.0
1,61200,80,6,1,453.0,443.0,2567.0,28.22,41.99,70.2,19.86,9.93,443.0
1,61200,80,6,2,453.0,444.0,2556.1,25.9,29.05,54.95,31.08,13.96,444.0
1,61200,80,7,1,468.0,461.0,2595.2,29.07,43.38,72.45,17.35,10.2,461.0
1,61200,80,7,2,469.0,461.0,2579.1,29.28,29.28,58.57,27.98,13.45,461.0
1,61200,80,8,1,528.0,519.0,2603.6,26.4,43.74,70.13,18.69,11.18,519.0
1,61200,80,8,2,528.0,520.0,2581.3,25.05,21.39,46.44,32.56,21.0,519.0
1,61200,80,11,2,575.0,534.0,2622.4,22.66,31.46,54.12,20.79,25.09,534.0
1,61200,80,11,1,575.0,542.0,2636.1,39.11,33.95,73.06,16.24,10.7,542.0
1,61200,144,3,2,102.0,101.0,2466.2,25.74,45.54,71.29,20.79,7.92,101.0
1,61200,144,3,1,102.0,101.0,2458.6,38.61,30.69,69.31,17.82,12.87,101.0
1,61200,144,4,1,114.0,112.0,2489.6,37.5,23.21,60.71,15.18,24.11,112.0
1,61200,144,4,2,114.0,113.0,2501.1,28.32,29.2,57.52,30.09,12.39,113.0
1,61200,144,5,2,95.0,91.0,2516.3,25.27,25.27,50.55,29.67,19.78,91.0
1,61200,144,5,1,95.0,91.0,2520.6,27.47,37.36,64.84,12.09,23.08,91.0
1,61200,144,6,1,84.0,84.0,2574.1,33.33,35.71,69.05,26.19,4.76,84.0
1,61200,144,6,2,84.0,84.0,2562.1,23.81,33.33,57.14,28.57,14.29,84.0
1,61200,144,7,1,82.0,81.0,2628.0,44.44,39.51,83.95,6.17,9.88,81.0
1,61200,144,7,2,82.0,80.0,2614.2,42.5,36.25,78.75,10.0,11.25,80.0
1,61200,144,8,1,70.0,70.0,2617.8,34.29,40.0,74.29,15.71,10.0,70.0
1,61200,144,8,2,70.0,70.0,2603.6,35.71,24.29,60.0,25.71,14.29,70.0
1,61200,144,11,2,81.0,76.0,2636.6,28.95,31.58,60.53,17.11,22.37,76.0
1,61200,144,11,1,81.0,77.0,2645.5,45.45,28.57,74.03,15.58,10.39,77.0
1,61234,74,3,1,13.0,13.0,2401.6,15.38,30.77,46.15,23.08,30.77,13.0
1,61234,74,3,2,13.0,13.0,2428.3,30.77,7.69,38.46,38.46,23.08,13.0
1,61234,74,4,2,17.0,17.0,2454.5,5.88,17.65,23.53,52.94,23.53,17.0
1,61234,74,4,1,17.0,17.0,2430.2,11.76,11.76,23.53,35.29,41.18,17.0
1,61234,74,5,2,24.0,24.0,2449.1,8.33,12.5,20.83,16.67,62.5,24.0
1,61234,74,5,1,24.0,24.0,2441.8,4.17,29.17,33.33,12.5,54.17,24.0
1,61234,74,6,2,16.0,16.0,2496.8,18.75,12.5,31.25,31.25,37.5,16.0
1,61234,74,6,1,16.0,16.0,2511.1,12.5,18.75,31.25,37.5,31.25,16.0
1,61234,74,7,2,11.0,11.0,2520.4,0.0,45.45,45.45,27.27,27.27,11.0
1,61234,74,8,1,29.0,26.0,2494.9,0.0,26.92,26.92,19.23,53.85,26.0
1,61234,74,8,2,29.0,27.0,2475.3,0.0,3.7,3.7,29.63,66.67,27.0
1,61234,74,11,1,22.0,21.0,2563.4,14.29,33.33,47.62,9.52,42.86,21.0
1,61234,74,11,2,22.0,20.0,2497.1,0.0,20.0,20.0,10.0,70.0,20.0
1,61234,77,3,2,24.0,24.0,2464.8,25.0,45.83,70.83,20.83,8.33,24.0
1,61234,77,3,1,24.0,23.0,2461.3,34.78,34.78,69.57,26.09,4.35,23.0
1,61234,77,4,1,33.0,33.0,2488.8,39.39,18.18,57.58,24.24,18.18,33.0
1,61234,77,4,2,33.0,33.0,2495.2,21.21,42.42,63.64,33.33,3.03,33.0
1,61234,77,5,2,33.0,33.0,2507.8,18.18,39.39,57.58,12.12,30.3,33.0
1,61234,77,5,1,33.0,32.0,2508.8,25.0,34.38,59.38,15.63,25.0,32.0
1,61234,77,6,1,33.0,33.0,2550.1,21.21,36.36,57.58,30.3,12.12,33.0
1,61234,77,6,2,33.0,33.0,2554.1,24.24,33.33,57.58,27.27,15.15,33.0
1,61234,77,7,2,36.0,35.0,2581.5,34.29,17.14,51.43,34.29,14.29,35.0
1,61234,77,7,1,36.0,34.0,2578.3,32.35,23.53,55.88,32.35,11.76,34.0
1,61234,77,8,2,35.0,35.0,2580.4,20.0,25.71,45.71,37.14,17.14,35.0
1,61234,77,8,1,35.0,35.0,2592.8,11.43,60.0,71.43,20.0,8.57,35.0
1,61234,77,11,1,46.0,45.0,2634.7,37.78,35.56,73.33,22.22,4.44,45.0
1,61234,77,11,2,46.0,46.0,2570.7,4.35,30.43,34.78,23.91,41.3,46.0
1,61234,78,3,1,233.0,228.0,2389.7,12.28,19.3,31.58,30.7,37.72,228.0
1,61234,78,3,2,233.0,233.0,2408.6,10.73,24.89,35.62,30.9,33.48,233.0
1,61234,78,4,2,241.0,238.0,2429.0,4.2,23.53,27.73,30.25,42.02,238.0
1,61234,78,4,1,241.0,236.0,2414.7,10.59,13.98,24.58,22.46,52.97,236.0
1,61234,78,5,1,250.0,246.0,2450.2,5.69,26.42,32.11,23.98,43.9,246.0
1,61234,78,5,2,250.0,248.0,2460.2,8.06,12.1,20.16,32.66,47.18,248.0
1,61234,78,6,2,256.0,254.0,2490.9,11.46,14.23,25.69,33.6,40.71,253.0
1,61234,78,6,1,256.0,253.0,2507.3,9.49,33.2,42.69,29.64,27.67,253.0
1,61234,78,7,2,235.0,229.0,2512.1,13.1,18.78,31.88,32.75,35.37,229.0
1,61234,78,7,1,235.0,229.0,2513.3,5.24,31.44,36.68,31.44,31.88,229.0
1,61234,78,8,2,247.0,240.0,2511.5,10.0,16.67,26.67,23.33,50.0,240.0
1,61234,78,8,1,247.0,232.0,2517.7,4.74,27.59,32.33,28.02,39.66,232.0
1,61234,78,11,1,239.0,220.0,2582.7,17.73,33.64,51.36,27.73,20.91,220.0
1,61234,78,11,2,239.0,221.0,2504.9,3.64,10.45,14.09,21.36,64.55,220.0
1,61234,79,4,1,12.0,12.0,2422.3,8.33,8.33,16.67,25.0,58.33,12.0
1,61234,79,4,2,12.0,12.0,2448.9,0.0,33.33,33.33,41.67,25.0,12.0
1,61234,79,6,1,13.0,13.0,2552.5,15.38,61.54,76.92,7.69,15.38,13.0
1,61234,79,6,2,13.0,13.0,2525.8,7.69,38.46,46.15,30.77,23.08,13.0
1,61234,80,3,1,40.0,39.0,2429.2,28.21,20.51,48.72,33.33,17.95,39.0
1,61234,80,3,2,40.0,39.0,2461.9,35.9,28.21,64.1,25.64,10.26,39.0
1,61234,80,4,2,55.0,55.0,2480.6,14.55,34.55,49.09,34.55,16.36,55.0
1,61234,80,4,1,55.0,55.0,2460.3,23.64,23.64,47.27,23.64,29.09,55.0
1,61234,80,5,2,55.0,54.0,2520.1,31.48,14.81,46.3,27.78,25.93,54.0
1,61234,80,5,1,55.0,54.0,2508.0,22.22,33.33,55.56,20.37,24.07,54.0
1,61234,80,6,1,39.0,37.0,2532.2,8.11,54.05,62.16,21.62,16.22,37.0
1,61234,80,6,2,39.0,38.0,2534.8,7.89,39.47,47.37,31.58,21.05,38.0
1,61234,80,7,1,62.0,60.0,2557.4,16.67,40.0,56.67,23.33,20.0,60.0
1,61234,80,7,2,62.0,59.0,2587.3,25.42,35.59,61.02,28.81,10.17,59.0
1,61234,80,8,1,70.0,68.0,2566.0,10.29,39.71,50.0,35.29,14.71,68.0
1,61234,80,8,2,70.0,68.0,2571.4,22.06,23.53,45.59,23.53,30.88,68.0
